CID,PC1,PC2,PC3,PC4,PC5
62539,16.435367968730656,7.016671581612347,19.722846072214885,3.7631414026198473,-3.933542736116498
66774,-23.00399708989105,-5.5262621344949405,8.158584391743647,8.00730639722754,2.605434875563671
69963,-12.671906612766344,19.023374935200668,8.198416243393623,1.2211765212863834,-14.176621440117785
70099,19.597724760390463,18.939301689535927,-14.926335899370326,9.838465760090509,3.693748681438318
70610,-13.707199579747709,-15.056952804039836,5.34911827548374,-0.4947042560750626,2.007979258262238
70615,-12.359309130651033,-9.695787902235589,6.53767778716749,-3.6028380727257776,-6.189658475401417
78274,-11.06691706293036,-11.94022572697471,5.178909996903427,11.598450712710639,-5.718784289353108
82229,15.753898642287387,4.885272276279039,14.782763461204127,15.623202824300051,2.9247354166922346
82916,20.596173131256727,12.637121357091466,-16.84159530018993,5.652990638506994,6.055436499667334
88068,-1.8282330012026846,-13.90455241362902,-4.318428661056162,1.5984261879084376,-6.959599652843028
92831,-17.95257015807131,-7.4974899351267945,19.840260076268688,15.379970100974587,-2.4163861543870975
93009,-6.146179556887788,-3.2103113479527052,-7.649533478227887,35.026019399650224,6.514676725225674
94060,-2.3487133466095207,5.395062051124764,-6.70312137860814,11.682924340824336,3.817149704589576
98471,21.227298374774495,3.173661633627069,12.087508592043301,-5.684590595080299,-9.374979462108906
99873,-9.419359990105354,11.808971111306311,27.454503658733145,7.558662328836926,-6.382118646612003
159055,-5.60077778253169,-12.973445398011949,-5.471297607016245,27.70120509038965,18.705512741171184
219794,11.797382343334599,1.2419308616215705,-0.01965682220028366,-9.84903858596515,-1.1803900182884928
251531,-11.03874571356787,-7.100436228025,-1.4801473246106562,-0.8276691850113419,4.115867490883245
261491,28.35983685380829,-3.020253685007563,-15.113573281456704,12.252083671027034,7.692345572455576
369312,-3.62363675495267,5.188917069258786,-4.833443907441775,-3.784967683807574,-7.6252958319705755
439250,-0.3787728560388356,7.575718050770246,-9.719883579436827,25.377388370797977,2.547717918458219
439570,24.65016306666225,-25.721383664275514,-6.80694472006006,-6.754815271306213,-5.32705548278848
440917,-5.231111561205859,11.527924614979561,-2.9663089903195243,20.02925298816819,0.668630844274189
440967,-20.863045321531942,-15.372998042536636,2.1292104771124536,22.00232029144197,17.128083546037008
442478,7.392536658773204,18.754373010583716,14.917398931879712,13.747384211891529,-7.116831711053633
517827,2.1091372599232243,-5.536964754270262,8.238664740776814,1.9969583518102507,4.178308666402057
565690,-4.312958464577534,-2.3936555186503283,-2.073362255783159,0.8286391814250184,-5.4861067406532396
636687,-24.890535689894115,-2.993753956144797,-12.707768619057951,-18.760520886227184,13.289412215275439
637511,18.413689183756368,-0.8506368488428546,1.7635528684209583,-23.88064292349076,-6.562363836926626
637520,-2.8497453769803647,-18.2299069517104,-4.2564521788967475,-18.49392923977763,-8.149380021921123
637566,-16.883428573590376,6.440639824713806,6.340748856455849,6.3233479922934945,-13.877840972948663
638079,28.597058441123743,6.247832903129783,-14.984749852246729,9.969967829890976,6.386969846391175
641256,-10.942532638030118,-14.659696950713773,10.380563888586964,0.2556389472506842,11.697882073750172
643731,-27.30645245324377,1.8829414561452393,-13.242165872834219,-21.92832985883295,6.824862825365437
643820,-8.078460935622923,-2.140730528202652,0.7756476420351178,-3.031972089082147,7.13549493975245
853433,-6.327019632052044,-9.419840302245246,-1.349141075014411,1.8851063778984647,-5.558325699987226
1549018,4.5058805831116455,-0.4008726796287693,0.44407451458532177,4.520337862455778,-9.041241120092193
1549025,-12.869327145305864,11.440558917487845,1.663368270445063,12.000897412927623,5.048755482225326
1549026,-16.614668583343008,18.28462317016896,3.200225479677499,3.0810135699600925,-0.024443657963558515
1796220,-7.093242649490999,-7.9193928935609295,-2.119628541293189,9.24889275959321,-6.1634779296422115
2724161,13.36562477968221,-19.662563477775567,1.5228593318446633,5.270774994044011,3.1857505764802423
3578033,8.08260186722163,-2.1872180739187463,10.161614997328163,-15.085467145481365,11.086204629435512
5280435,-8.896471936969746,23.30409966510993,0.07486267799835977,10.20024606480317,-5.6423364801053015
5281167,-6.467985955473566,13.13975954834322,0.1056314965128861,-9.90362462422672,-8.530697747751708
