CID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
957,-25.015433451085194,0.5708786920120119,-18.515457122349254,18.538289437329674,-7.215804561580364,-4.992718704865913,-9.314780921926213,3.8434502291104193,2.3471250716825183,-1.2712059020986306,-0.45211038974741785,4.676322616875916,-2.9769654237763943,1.33850957652946,-5.871959925192884,-4.72067190925903,2.0926269910510586,1.9877630698785569,3.3109476198355035,-2.2589506671785826
1031,-1.0392190648737099,-1.71833935359926,23.308748696182114,4.844739173348775,-12.388678180945783,-5.119024415982804,9.840193149356773,-0.14192830910085127,-1.0424351160664762,-1.927535363380197,1.311190485244166,-0.44080418872353183,-0.4367620935178953,-2.9471228564323244,-2.0681075176046937,-5.820073146518299,-0.5526808869999733,2.4100752694258234,-0.7806746095712177,-0.4889015749230496
1032,-1.8940091585754666,-13.62247569529624,8.471422409526605,-6.6442113312939535,-1.3274682970257499,-7.169485454082319,-0.03750825058528566,-1.5523751204261258,3.548421752269923,1.4603364741608136,0.4578736786958945,1.8154564973394471,4.517784985569986,4.867722730079866,-2.265973063425601,2.29597669914126,5.090891928506862,-3.317695929704358,3.9580820089423687,-3.086792077918924
1140,12.295043658903552,-0.3809820523368382,7.113270600715269,2.6546382927666294,5.845822265802123,-6.675221410859639,8.068658843651075,-11.547246133678728,-10.976026538272482,-0.2955197352533301,0.38044070954559017,9.749506084930351,6.985589731162242,3.114229964420338,-0.1425795680134171,0.5065749051531976,-8.923526188463386,-1.3560375535900142,4.4231757897904,1.543883247574241
1183,-18.763885809618664,-21.645970174389024,-14.099156550374119,5.047463454607739,3.501369757740567,5.982690508623633,-8.246205274120006,-19.79696224606156,-6.694229252741411,-15.699287614789352,-2.9080277737735964,10.406425935820753,-0.7805908202665622,-20.67124544045213,11.202384603286351,-0.41420651464026575,14.854717814664935,-9.456709045310243,-8.895251860068218,-4.597609378614221
2758,26.618047658448493,-8.63674021162651,-5.37686769022262,-24.32355282718596,-2.372251193525249,5.256782811369966,1.1303277217068877,6.4690289462041255,-4.897751448642614,3.4366548599048286,-4.2079631607858445,0.04335813348862003,-1.5402638557412602,-2.168469468126116,-0.4488344186097063,-0.421145252036474,0.1982784400915187,-1.0819567784451884,-2.1738124281606863,-0.2915678124551457
3314,-7.388669153385904,-17.1107302202927,-0.8011017022207698,-3.6488482172886467,5.903025210398755,7.870271385406276,0.12274891696616431,2.413128246501653,6.98523165809637,-7.333518011875811,0.6227873113356118,3.0655057333998372,-3.507711548519605,-2.6106477048093564,-1.3581830602947615,6.6350780991618326,-2.4653313824223377,-0.6011360329665381,6.994731849435709,4.930653137116038
3776,5.8054397615130195,-13.032778774868493,3.050656636108583,-1.2652507264218358,-10.433672617988671,-9.317575872659003,0.6529151401326523,10.337714677168213,-1.8491933666642322,-7.178325953315957,-8.298302658135945,-4.786283556260493,3.701479742706398,-1.8100549347975943,-0.41876831688028543,-2.3045741290359434,2.332844838436219,10.504626197505777,1.6735138842623432,1.5352838550466277
3893,-14.936171489487151,-19.705819608102047,1.9675601454426221,5.1857874741522965,-9.074950249573142,-7.2598971003761195,1.487775011259686,14.005210830886643,-0.9849179060069759,23.99438596115212,4.379601935219338,15.436342331799224,5.012634827324044,-4.276390100939899,17.72041048824217,4.1737275844996775,-3.1967826674899604,6.121583841177624,3.530996762169241,3.0815459824036897
4133,17.001017199065586,-19.19124910809167,-6.677936310782658,8.295546170753932,2.9513808853155523,-1.295067888569787,4.401715768654557,1.8166952906280396,0.5025308731574114,-1.5111802181802845,5.174226784941235,-0.408810937970753,-3.6208126881721965,0.3309029706899402,-0.23785468720047367,0.8161130352431372,-0.16904295589264995,0.33676711694353006,1.7425382803113265,0.5186134246753884
5634,-23.424670699578726,-6.209161472841617,6.504869997555543,14.12205568449443,-4.015890382118908,-3.215719528127173,4.693467622210345,17.76273291031501,2.2898275297017023,14.900898342879463,9.967073548124958,15.928618625193849,-0.3183913887595357,-4.719447601655376,12.731416167184985,5.434548235488698,1.1387349540507872,-0.013180388473804643,5.539053124809737,2.2637866642626694
6184,-22.900015502292153,16.975560509253913,6.148810665593033,12.246731711484761,2.427574933263371,9.932355226411731,-0.569172941940786,-1.0454224216210606,6.355930135024593,7.745974154303674,13.178931010810397,-2.028942101673863,4.41926023154469,-4.051385172862426,-0.6452595822585909,6.904827253720914,6.434897487785688,-5.16039794352232,0.217027660523263,-5.650910650241562
6276,-2.509441431117923,-10.626700406923463,1.6171630341760743,17.84327669818541,-10.30681709098554,1.9028672197374676,1.293594096924606,3.889069515621661,1.3086524103143329,-5.5595590833466355,1.9145293071996177,5.593824784175232,2.135468717742398,4.110212331304265,-3.655524596050178,1.1650480284874547,0.36319456789606885,-0.4620225122998537,3.5069014797058577,-5.503732411748915
6386,22.6395297754224,5.521738400060457,11.623539074698646,0.11469964534904444,-5.4815556688679345,-12.051164348810385,1.9122208519896717,8.521288035819472,-5.267141755765481,-4.2074086965492965,-2.567467074304243,-0.18811764178985432,-2.9283294057501337,0.19311816574107749,1.959931099529985,2.068626807508336,-0.24713441112132475,7.351512583097497,-6.660231405542404,-2.4546674150842254
6416,17.83325986766143,-23.55731313626259,-9.950354245171255,-13.46043769656335,7.081837019771793,6.859878790667613,6.241453462273346,10.619814362711155,4.942154373207655,3.8640181945855714,4.49284911775683,-7.297541547639005,-17.88632351353884,4.528889820927,-3.6951832122134745,0.4890257652338591,10.528351671992917,6.762487516684914,-2.8772843708042823,-5.868029454250508
